Day	Month	Year	Tmin(C)	Tmax(C)	Prcp(mm)	Et0(mm)
2	5	2045	23.52919922	38.93450317	0	7.81
3	5	2045	22.89459839	38.24970093	0	7.69
4	5	2045	21.83399964	37.21320191	0	7.56
5	5	2045	22.06270142	37.48320007	0	7.63
6	5	2045	22.03370667	37.90019836	0	7.76
7	5	2045	22.48029785	38.68390503	0	7.94
8	5	2045	23.27799988	39.79389954	0	8.18
9	5	2045	23.94779968	40.00079651	0	8.13
10	5	2045	24.24949646	39.97900086	0	8.11
11	5	2045	23.99899902	39.58819885	0	8.02
12	5	2045	23.9538971	39.93099365	0	8.17
13	5	2045	24.1368988	39.64880066	0	8.06
14	5	2045	23.78959961	38.41089783	0	7.73
15	5	2045	23.14359741	37.99559632	0	7.73
16	5	2045	22.7927948	38.56509705	0	7.97
17	5	2045	23.41009522	39.09179993	0	8.02
18	5	2045	24.04089966	39.96440125	0	8.21
19	5	2045	24.33240051	39.61669312	0	8.05
20	5	2045	24.11350403	39.53629761	0	8.1
21	5	2045	23.83999939	39.13260193	0	8.01
22	5	2045	23.79349976	39.295401	0	8.06
23	5	2045	23.77509766	38.9355011	0	7.99
24	5	2045	23.63110352	38.82920227	0	7.95
25	5	2045	23.99200134	39.20249634	0	8.03
26	5	2045	24.68449707	39.634198	0	8.05
27	5	2045	24.48960266	39.20840454	0	7.96
28	5	2045	24.42200012	39.26459961	0	8.02
29	5	2045	24.56950073	39.97769775	0	8.21
30	5	2045	25.44100037	40.37419739	0	8.17
31	5	2045	25.30610352	39.94289856	0	8.07
1	6	2045	24.4151947	39.01799927	0	7.96
2	6	2045	24.26090088	38.65430298	0	7.85
3	6	2045	24.20499878	39.06899719	0	8.01
4	6	2045	24.34430237	39.95199585	0	8.27
5	6	2045	24.32290344	39.06390076	0	7.97
6	6	2045	24.56029968	39.41279907	0	8.05
7	6	2045	25.05489807	39.53240051	0	8.02
8	6	2045	25.1519989	39.23710327	0	7.92
9	6	2045	24.43009643	38.76830139	0	7.88
10	6	2045	24.46510315	39.08670349	0	7.97
11	6	2045	24.62440491	39.60230102	0	8.14
12	6	2045	25.02749634	40.01690064	0	8.18
13	6	2045	25.52609558	40.35550232	0	8.2
14	6	2045	25.51199951	40.69580078	0	8.33
15	6	2045	25.68529358	41.0848999	0	8.4
16	6	2045	25.92449951	40.8954956	0	8.31
17	6	2045	25.21740723	40.22340088	0	8.24
18	6	2045	25.49060364	40.07030334	0	8.13
19	6	2045	25.53500061	39.81979981	0	8.05
20	6	2045	25.19150085	39.36679687	0	7.95
21	6	2045	25.16950073	39.62590332	0	8.04
22	6	2045	24.98349915	39.68619995	0	8.12
23	6	2045	24.47360229	38.86239319	0	7.92
24	6	2045	24.27060242	38.91389771	0	7.98
25	6	2045	23.98420105	38.65329895	0	7.94
26	6	2045	23.96730347	38.49470215	0	7.89
27	6	2045	23.88829956	38.5678009	0	7.93
28	6	2045	24.15490112	38.54710388	0	7.87
29	6	2045	24.08520203	37.82929993	0	7.65
30	6	2045	23.46359863	37.45260315	0	7.64
1	7	2045	23.16820374	37.22800598	0	7.62
2	7	2045	23.24270325	37.03059998	0	7.54
3	7	2045	23.3163971	37.64560242	0	7.73
4	7	2045	23.73099976	37.60329895	0	7.63
5	7	2045	23.49419861	37.24079895	0	7.55
6	7	2045	23.09599915	37.09399719	0	7.55
7	7	2045	23.01460571	36.80759888	0	7.5
8	7	2045	22.79430237	36.48560181	0	7.42
9	7	2045	22.82350159	36.76109924	0	7.5
10	7	2045	22.82989807	36.54989929	0	7.43
11	7	2045	23.00840149	37.342099	0	7.64
12	7	2045	23.30009766	37.0723053	0	7.5
13	7	2045	23.24260254	36.81820373	0	7.42
14	7	2045	23.07839661	36.25499878	0	7.29
15	7	2045	22.64530029	36.32250061	0	7.36
16	7	2045	22.38530273	36.39120178	0	7.42
17	7	2045	22.63189697	36.86829834	0	7.52
18	7	2045	22.74570313	37.0967926	0	7.57
19	7	2045	22.72040405	37.28670349	0	7.62
20	7	2045	22.6868042	36.7085968	0	7.43
21	7	2045	22.52200012	35.66130066	0	7.14
22	7	2045	22.02170105	34.71940003	0	6.94
23	7	2045	21.37529602	34.47460327	0	6.96
24	7	2045	21.39070129	34.77840271	0	7.05
25	7	2045	21.42029724	34.42879944	0	6.91
26	7	2045	21.19250183	34.09589844	0	6.85
27	7	2045	20.80529785	34.2026001	0	6.94
28	7	2045	21.21640015	33.90810242	0	6.78
29	7	2045	21.05939636	33.14509583	0	6.57
30	7	2045	20.47060547	33.22129516	0	6.68
31	7	2045	20.41819763	33.34809876	0	6.71
1	8	2045	20.17929993	33.48690186	0	6.78
2	8	2045	20.61499939	33.73980102	0	6.79
3	8	2045	20.63469544	33.46919861	0	6.68
4	8	2045	20.93119812	33.42810364	0	6.59
5	8	2045	20.81480408	32.95699768	0	6.49
6	8	2045	20.42950134	32.84100342	0	6.5
7	8	2045	20.26000366	32.85480042	0	6.51
8	8	2045	19.79740295	32.47679749	0	6.48
9	8	2045	19.40300293	32.87390137	0	6.65
10	8	2045	20.42279968	33.69720154	0	6.7
11	8	2045	21.24980164	33.74920044	0	6.56
12	8	2045	20.78289795	33.76190186	0	6.65
13	8	2045	21.06259766	34.69089966	0	6.85
14	8	2045	21.02639771	34.0934967	0	6.67
15	8	2045	20.39440003	33.50299377	0	6.59
16	8	2045	19.8835968	32.9992981	0	6.51
17	8	2045	20.01180115	33.09590149	0	6.51
18	8	2045	20.02459717	32.34839783	0	6.28
19	8	2045	19.84639893	31.42320252	0	6.03
20	8	2045	18.90640259	31.13260193	0	6.1
21	8	2045	19.15870056	31.104599	0	6.02
22	8	2045	18.93800049	31.63650208	0	6.19
23	8	2045	19.06130066	31.5032013	0	6.12
24	8	2045	19.36399841	30.95449829	0	5.9
25	8	2045	19.27299805	30.45869751	0	5.78
26	8	2045	18.47200317	30.47539368	0	5.89
27	8	2045	18.70299988	30.63349915	0	5.89
28	8	2045	18.68540039	30.8151001	0	5.92
29	8	2045	18.30169983	29.72160339	0	5.66
30	8	2045	17.87669983	28.45510254	0	5.35
31	8	2045	18.21280823	28.86370239	0	5.43
1	9	2045	18.37789917	28.35499878	0	5.26
2	9	2045	18.14550171	27.83199768	0	5.12
3	9	2045	17.79199829	26.77230225	0	4.91
4	9	2045	16.91499634	27.42130127	0	5.18
5	9	2045	16.829599	27.52900085	0	5.2
6	9	2045	16.74909973	27.81869812	0	5.28
7	9	2045	16.45199585	28.04519653	0	5.35
8	9	2045	16.29109802	26.91750183	0	5.06
9	9	2045	16.30930176	26.38479919	0	4.93
10	9	2045	15.68119812	26.26869812	0	4.97
11	9	2045	15.50559998	26.24969788	0	4.97
12	9	2045	15.36039429	26.26330261	0	4.99
13	9	2045	14.65100403	26.47269287	0	5.12
14	9	2045	14.71479797	26.22799988	0	5.03
15	9	2045	14.70499878	26.19729919	0	4.99
16	9	2045	14.50210266	26.09119873	0	4.98
17	9	2045	13.74060059	26.8888977	0	5.23
18	9	2045	14.58160095	27.53039856	0	5.25
19	9	2045	14.40279846	27.22480163	0	5.21
20	9	2045	14.60269776	26.33660583	0	4.95
21	9	2045	13.93349915	25.41140137	0	4.8
22	9	2045	13.9638031	25.14570618	0	4.72
23	9	2045	13.89299927	25.00429688	0	4.71
24	9	2045	13.1690979	24.51989746	0	4.64
25	9	2045	13.32130127	25.02059326	0	4.73
26	9	2045	13.10450134	24.10799561	0	4.56
27	9	2045	12.78919678	23.93450318	0	4.52
28	9	2045	12.40849915	24.89960327	0	4.74
29	9	2045	12.5875	24.24330139	0	4.56
30	9	2045	12.21070251	23.24570007	0	4.37
1	10	2045	12.26939697	23.19629517	0	4.35
2	10	2045	12.34050293	22.52479553	0	4.15
3	10	2045	11.59660339	22.6157013	0	4.26
4	10	2045	11.50289917	23.41789856	0	4.43
5	10	2045	12.50950317	23.171698	0	4.23
6	10	2045	12.64889832	21.58009949	0	3.89
7	10	2045	12.27740173	21.38500061	0	3.89
8	10	2045	10.79980163	21.59430237	0	4.09
9	10	2045	10.728302	22.52540283	0	4.24
10	10	2045	11.68039856	22.38490601	0	4.1
11	10	2045	11.5980011	21.79370117	0	3.98
12	10	2045	10.51889954	21.5644989	0	4.03
13	10	2045	10.62925418	21.60329895	0	3.98
14	10	2045	11.73995059	21.52789612	0	3.84
15	10	2045	9.982098389	20.13649902	0	3.77
16	10	2045	9.132098389	19.77799683	0	3.78
17	10	2045	8.986904907	21.03860168	0	3.99
18	10	2045	9.584002684	20.8625	0	3.89
19	10	2045	9.209402465	21.00150146	0	3.92
20	10	2045	8.466601563	21.60450134	0	4.08
21	10	2045	10.22109985	21.32479858	0	3.87
22	10	2045	9.742498779	21.14900208	0	3.87
23	10	2045	9.349700928	20.87609863	0	3.81
24	10	2045	9.482901001	20.88509827	0	3.79
25	10	2045	9.526101685	20.42780151	0	3.7
26	10	2045	9.329400634	20.73659973	0	3.77
27	10	2045	9.195697021	19.86239624	0	3.62
28	10	2045	8.754998779	20.13819885	0	3.69
29	10	2045	8.875598145	19.6644989	0	3.57
30	10	2045	8.113598633	19.13890076	0	3.54
31	10	2045	8.948449734	19.29240417	0	3.48
1	11	2045	8.773599244	19.81790161	0	3.58
2	11	2045	9.83245547	19.40729675	0	3.4
3	11	2045	10.02345889	18.98209839	0	3.31
4	11	2045	8.292294311	19.35879822	0	3.47
5	11	2045	8.830847194	20.60490112	0	3.64
6	11	2045	8.724700927	20.55209961	0	3.63
7	11	2045	8.163897705	20.2164032	0	3.6
8	11	2045	7.747406006	20.55780029	0	3.67
9	11	2045	9.380050686	21.08200073	0	3.58
10	11	2045	9.125100708	21.461203	0	3.67
11	11	2045	9.228900145	19.85169983	0	3.41
12	11	2045	8.330795288	19.165802	0	3.36
13	11	2045	8.141894532	19.89559937	0	3.5
14	11	2045	8.700750759	19.08570557	0	3.3
15	11	2045	8.496350124	19.85960693	0	3.43
16	11	2045	7.664498901	19.05099793	0	3.34
17	11	2045	8.344802909	19.67420654	0	3.38
18	11	2045	7.331600953	21.34899902	0	3.68
19	11	2045	8.411700439	21.57800293	0	3.64
20	11	2045	8.379702758	19.37700195	0	3.29
21	11	2045	7.973400879	19.43150024	0	3.35
22	11	2045	8.431002808	20.49349976	0	3.47
23	11	2045	9.333096313	20.43799744	0	3.37
24	11	2045	8.018701172	18.12639771	0	3.13
25	11	2045	7.464804077	18.61130066	0	3.23
26	11	2045	7.090097046	18.74470215	0	3.27
27	11	2045	7.841201782	17.93580322	0	3.1
28	11	2045	7.642004395	17.19429626	0	2.99
29	11	2045	8.069552639	16.98099975	0	2.93
30	11	2045	8.212152126	17.86879883	0	3.04
1	12	2045	9.212054469	18.72689819	0	3.08
2	12	2045	8.591149929	19.46769104	0	3.22
3	12	2045	8.268496705	18.88410034	0	3.16
4	12	2045	7.622601319	18.69290161	0	3.17
5	12	2045	7.640802002	20.34620056	0	3.41
6	12	2045	8.361798096	20.77810059	0	3.39
7	12	2045	8.903952052	20.90920105	0	3.38
8	12	2045	8.364755276	20.23949585	0	3.31
9	12	2045	8.166299439	19.54250183	0	3.23
10	12	2045	7.702099609	18.27840271	0	3.08
11	12	2045	6.754959133	18.85450134	0	3.23
12	12	2045	8.120352199	19.77630005	0	3.27
13	12	2045	8.73110662	19.07609863	0	3.1
14	12	2045	7.321148708	18.33809509	0	3.13
15	12	2045	7.665808158	19.65870361	0	3.28
16	12	2045	7.548452785	21.29020386	0	3.47
17	12	2045	8.913302612	22.14439697	0	3.5
18	12	2045	9.776498413	21.66540222	0	3.39
19	12	2045	8.603103638	19.04329529	0	3.1
20	12	2045	8.4309021	19.01739807	0	3.11
21	12	2045	8.579397583	18.75539856	0	3.08
22	12	2045	7.009802246	17.98250122	0	3.08
23	12	2045	7.374301148	20.18729858	0	3.35
24	12	2045	8.128158595	20.47449951	0	3.34
25	12	2045	9.147305351	19.52809754	0	3.14
26	12	2045	7.127798462	19.04689636	0	3.2
27	12	2045	8.065853908	19.01620178	0	3.15
28	12	2045	7.529354884	19.88789978	0	3.29
29	12	2045	7.908154323	21.00149536	0	3.44
30	12	2045	8.129599	21.9638031	0	3.55
31	12	2045	10.41050415	23.56169434	0	3.64
